Source,Target,Type,Weight
19915at7147,36434at7147,Undirected,36
19915at7147,50649at7147,Undirected,1
19915at7147,70593at7147,Undirected,5
19915at7147,19591at7147,Undirected,85
24943at7147,23111at7147,Undirected,6
24943at7147,42448at7147,Undirected,1
24943at7147,70493at7147,Undirected,92
24943at7147,8350at7147,Undirected,82
24943at7147,23222at7147,Undirected,5
24943at7147,34952at7147,Undirected,1
24943at7147,58466at7147,Undirected,5
24943at7147,58370at7147,Undirected,2
24943at7147,12484at7147,Undirected,1
24943at7147,63868at7147,Undirected,1
60422at7147,61981at7147,Undirected,1
60422at7147,12426at7147,Undirected,87
60422at7147,69399at7147,Undirected,6
60422at7147,8729at7147,Undirected,94
33537at7147,15751at7147,Undirected,1
33537at7147,45724at7147,Undirected,2
33537at7147,58204at7147,Undirected,3
33537at7147,25277at7147,Undirected,27
33537at7147,63528at7147,Undirected,71
33537at7147,2274at7147,Undirected,1
33537at7147,8630at7147,Undirected,9
33537at7147,9566at7147,Undirected,1
33537at7147,33776at7147,Undirected,6
33537at7147,37894at7147,Undirected,1
33537at7147,23349at7147,Undirected,1
33537at7147,48208at7147,Undirected,1
33537at7147,71852at7147,Undirected,1
33537at7147,23557at7147,Undirected,1
33537at7147,56727at7147,Undirected,1
33537at7147,41177at7147,Undirected,9
33537at7147,14354at7147,Undirected,33
33537at7147,44103at7147,Undirected,1
33537at7147,71570at7147,Undirected,1
33537at7147,51594at7147,Undirected,3
33537at7147,22944at7147,Undirected,1
33537at7147,9064at7147,Undirected,1
33537at7147,61798at7147,Undirected,1
33537at7147,27281at7147,Undirected,1
21742at7147,43200at7147,Undirected,2
21742at7147,6572at7147,Undirected,98
21742at7147,33614at7147,Undirected,1
21742at7147,73774at7147,Undirected,94
21742at7147,6751at7147,Undirected,1
20706at7147,35123at7147,Undirected,19
20706at7147,51383at7147,Undirected,18
20706at7147,58228at7147,Undirected,16
20706at7147,44246at7147,Undirected,5
20706at7147,27930at7147,Undirected,8
20706at7147,60733at7147,Undirected,83
20706at7147,43477at7147,Undirected,1
20706at7147,2199at7147,Undirected,1
20706at7147,5469at7147,Undirected,8
20706at7147,25991at7147,Undirected,17
20706at7147,1424at7147,Undirected,6
22680at7147,41123at7147,Undirected,79
22680at7147,58228at7147,Undirected,1
22680at7147,23164at7147,Undirected,97
22680at7147,58047at7147,Undirected,13
22680at7147,29006at7147,Undirected,1
22680at7147,30365at7147,Undirected,1
22680at7147,50923at7147,Undirected,2
10759at7147,9848at7147,Undirected,2
10759at7147,15533at7147,Undirected,2
10759at7147,2027at7147,Undirected,2
10759at7147,16468at7147,Undirected,7
10759at7147,13415at7147,Undirected,35
10759at7147,17164at7147,Undirected,71
10759at7147,49015at7147,Undirected,2
10759at7147,45268at7147,Undirected,7
10759at7147,20400at7147,Undirected,1
10759at7147,8630at7147,Undirected,5
10759at7147,22566at7147,Undirected,8
10759at7147,16851at7147,Undirected,40
14136at7147,37960at7147,Undirected,54
14136at7147,59203at7147,Undirected,1
14136at7147,3095at7147,Undirected,97
14136at7147,46647at7147,Undirected,1
14136at7147,44933at7147,Undirected,40
14136at7147,45582at7147,Undirected,1
12548at7147,20966at7147,Undirected,94
12548at7147,61516at7147,Undirected,5
12548at7147,1015at7147,Undirected,1
12548at7147,50789at7147,Undirected,4
12548at7147,16807at7147,Undirected,41
12548at7147,30695at7147,Undirected,12
12548at7147,32751at7147,Undirected,40
12548at7147,18561at7147,Undirected,1
37488at7147,25277at7147,Undirected,2
37488at7147,10627at7147,Undirected,4
37488at7147,43841at7147,Undirected,19
37488at7147,13374at7147,Undirected,1
37488at7147,14354at7147,Undirected,3
37488at7147,64824at7147,Undirected,3
37488at7147,16831at7147,Undirected,3
37488at7147,898at7147,Undirected,3
37488at7147,28549at7147,Undirected,13
37488at7147,2656at7147,Undirected,1
37488at7147,6383at7147,Undirected,3
37488at7147,17191at7147,Undirected,9
37488at7147,7208at7147,Undirected,2
37488at7147,2948at7147,Undirected,1
37488at7147,20119at7147,Undirected,2
37488at7147,28361at7147,Undirected,2
37488at7147,14756at7147,Undirected,3
37488at7147,56815at7147,Undirected,1
37488at7147,12961at7147,Undirected,1
37488at7147,9581at7147,Undirected,6
37488at7147,63901at7147,Undirected,3
37488at7147,19741at7147,Undirected,1
37488at7147,30962at7147,Undirected,3
37488at7147,13221at7147,Undirected,5
37488at7147,54848at7147,Undirected,1
37488at7147,51139at7147,Undirected,5
37488at7147,6036at7147,Undirected,37
37488at7147,49153at7147,Undirected,55
17462at7147,7061at7147,Undirected,93
17462at7147,62679at7147,Undirected,12
17462at7147,7034at7147,Undirected,1
17462at7147,57525at7147,Undirected,2
17462at7147,14952at7147,Undirected,82
6487at7147,39646at7147,Undirected,1
6487at7147,59790at7147,Undirected,3
6487at7147,37841at7147,Undirected,82
6487at7147,59859at7147,Undirected,1
6487at7147,38040at7147,Undirected,1
6487at7147,17231at7147,Undirected,1
6487at7147,27504at7147,Undirected,8
6487at7147,43757at7147,Undirected,96
6487at7147,13828at7147,Undirected,1
56466at7147,13446at7147,Undirected,1
56466at7147,20at7147,Undirected,14
56466at7147,49274at7147,Undirected,12
56466at7147,1009at7147,Undirected,13
56466at7147,48558at7147,Undirected,14
56466at7147,28459at7147,Undirected,1
56466at7147,22017at7147,Undirected,1
56466at7147,21125at7147,Undirected,1
56466at7147,4382at7147,Undirected,66
56466at7147,34342at7147,Undirected,1
56466at7147,4145at7147,Undirected,6
56466at7147,14234at7147,Undirected,11
56466at7147,64515at7147,Undirected,7
46647at7147,23222at7147,Undirected,1
46647at7147,38667at7147,Undirected,1
46647at7147,43699at7147,Undirected,1
46647at7147,14136at7147,Undirected,1
46647at7147,11923at7147,Undirected,3
46647at7147,62640at7147,Undirected,52
46647at7147,37960at7147,Undirected,95
46647at7147,23463at7147,Undirected,1
46647at7147,44182at7147,Undirected,36
46647at7147,62544at7147,Undirected,3
38950at7147,3469at7147,Undirected,99
38950at7147,33706at7147,Undirected,1
38950at7147,17374at7147,Undirected,97
38950at7147,35474at7147,Undirected,1
57915at7147,5561at7147,Undirected,7
57915at7147,37092at7147,Undirected,23
57915at7147,13948at7147,Undirected,5
57915at7147,22412at7147,Undirected,44
57915at7147,71857at7147,Undirected,93
57915at7147,21716at7147,Undirected,14
57915at7147,34356at7147,Undirected,1
57915at7147,3700at7147,Undirected,1
4283at7147,48748at7147,Undirected,1
4283at7147,5461at7147,Undirected,35
4283at7147,68649at7147,Undirected,1
4283at7147,44003at7147,Undirected,1
4283at7147,16309at7147,Undirected,6
4283at7147,12063at7147,Undirected,69
4283at7147,1122at7147,Undirected,6
4283at7147,37523at7147,Undirected,2
4283at7147,28791at7147,Undirected,9
4283at7147,2390at7147,Undirected,25
4283at7147,46327at7147,Undirected,18
4283at7147,3500at7147,Undirected,6
4283at7147,55382at7147,Undirected,13
39607at7147,51420at7147,Undirected,1
39607at7147,41891at7147,Undirected,1
39607at7147,38276at7147,Undirected,12
39607at7147,58314at7147,Undirected,91
39607at7147,9303at7147,Undirected,1
39607at7147,9853at7147,Undirected,3
39607at7147,39057at7147,Undirected,75
39607at7147,49176at7147,Undirected,1
39607at7147,58204at7147,Undirected,1
35872at7147,15769at7147,Undirected,97
35872at7147,5309at7147,Undirected,1
35872at7147,67223at7147,Undirected,1
35872at7147,55164at7147,Undirected,96
35872at7147,41508at7147,Undirected,1
29168at7147,1224at7147,Undirected,85
29168at7147,21017at7147,Undirected,1
29168at7147,56578at7147,Undirected,3
29168at7147,12102at7147,Undirected,1
29168at7147,7355at7147,Undirected,12
29168at7147,28979at7147,Undirected,1
29168at7147,74859at7147,Undirected,1
29168at7147,4298at7147,Undirected,2
29168at7147,28735at7147,Undirected,78
29168at7147,27672at7147,Undirected,1
29168at7147,9107at7147,Undirected,3
29168at7147,11673at7147,Undirected,6
38855at7147,31817at7147,Undirected,78
38855at7147,62374at7147,Undirected,1
38855at7147,72354at7147,Undirected,3
38855at7147,68312at7147,Undirected,9
38855at7147,53583at7147,Undirected,1
38855at7147,25933at7147,Undirected,3
38855at7147,10812at7147,Undirected,3
38855at7147,51315at7147,Undirected,3
38855at7147,37626at7147,Undirected,87
10764at7147,12192at7147,Undirected,74
10764at7147,784at7147,Undirected,7
10764at7147,47762at7147,Undirected,1
10764at7147,3250at7147,Undirected,2
10764at7147,58926at7147,Undirected,13
10764at7147,71691at7147,Undirected,1
10764at7147,58544at7147,Undirected,1
10764at7147,41363at7147,Undirected,97
4145at7147,64515at7147,Undirected,33
4145at7147,41978at7147,Undirected,1
4145at7147,56466at7147,Undirected,6
4145at7147,1009at7147,Undirected,2
4145at7147,40121at7147,Undirected,1
4145at7147,48558at7147,Undirected,29
4145at7147,4382at7147,Undirected,6
4145at7147,59650at7147,Undirected,5
4145at7147,21125at7147,Undirected,3
4145at7147,20at7147,Undirected,6
4145at7147,49274at7147,Undirected,2
4145at7147,17535at7147,Undirected,4
6946at7147,12403at7147,Undirected,90
6946at7147,14844at7147,Undirected,1
6946at7147,33424at7147,Undirected,64
6946at7147,46331at7147,Undirected,6
6946at7147,70927at7147,Undirected,19
19943at7147,30655at7147,Undirected,93
19943at7147,15218at7147,Undirected,92
19943at7147,17712at7147,Undirected,1
9008at7147,15236at7147,Undirected,75
9008at7147,10855at7147,Undirected,93
9008at7147,48995at7147,Undirected,1
9008at7147,31237at7147,Undirected,1
9008at7147,51733at7147,Undirected,1
9008at7147,34952at7147,Undirected,18
9008at7147,1314at7147,Undirected,1
51005at7147,57702at7147,Undirected,1
51005at7147,25591at7147,Undirected,1
51005at7147,15115at7147,Undirected,80
51005at7147,48385at7147,Undirected,8
51005at7147,22094at7147,Undirected,88
51005at7147,63631at7147,Undirected,2
51005at7147,2953at7147,Undirected,1
51005at7147,63305at7147,Undirected,5
32636at7147,44433at7147,Undirected,1
32636at7147,65974at7147,Undirected,2
32636at7147,17094at7147,Undirected,1
32636at7147,19401at7147,Undirected,45
32636at7147,60099at7147,Undirected,1
32636at7147,47497at7147,Undirected,14
32636at7147,72890at7147,Undirected,3
32636at7147,21179at7147,Undirected,1
32636at7147,889at7147,Undirected,18
32636at7147,14783at7147,Undirected,3
32636at7147,13828at7147,Undirected,1
32636at7147,47578at7147,Undirected,90
32636at7147,11125at7147,Undirected,5
32636at7147,36511at7147,Undirected,1
1539at7147,6036at7147,Undirected,1
1539at7147,40259at7147,Undirected,1
1539at7147,15693at7147,Undirected,3
1539at7147,24292at7147,Undirected,3
1539at7147,8031at7147,Undirected,77
1539at7147,8414at7147,Undirected,41
1539at7147,47477at7147,Undirected,3
1539at7147,14899at7147,Undirected,6
1539at7147,55297at7147,Undirected,1
1539at7147,13662at7147,Undirected,2
1539at7147,34323at7147,Undirected,8
1539at7147,7270at7147,Undirected,41
1539at7147,55301at7147,Undirected,1
1539at7147,4218at7147,Undirected,9
1539at7147,23349at7147,Undirected,1
33288at7147,33993at7147,Undirected,1
33288at7147,35031at7147,Undirected,5
33288at7147,64516at7147,Undirected,94
33288at7147,10003at7147,Undirected,1
33288at7147,51469at7147,Undirected,1
33288at7147,51018at7147,Undirected,98
56808at7147,1460at7147,Undirected,3
56808at7147,14525at7147,Undirected,9
56808at7147,11105at7147,Undirected,1
56808at7147,17922at7147,Undirected,2
56808at7147,66809at7147,Undirected,58
56808at7147,46798at7147,Undirected,35
56808at7147,15841at7147,Undirected,82
55893at7147,36550at7147,Undirected,8
55893at7147,10812at7147,Undirected,5
55893at7147,20451at7147,Undirected,36
55893at7147,25933at7147,Undirected,4
55893at7147,41740at7147,Undirected,82
55893at7147,28889at7147,Undirected,3
55893at7147,36112at7147,Undirected,4
55893at7147,26149at7147,Undirected,1
55893at7147,21406at7147,Undirected,47
55893at7147,74827at7147,Undirected,4
36877at7147,13510at7147,Undirected,1
36877at7147,13936at7147,Undirected,1
36877at7147,60396at7147,Undirected,8
36877at7147,10371at7147,Undirected,57
36877at7147,53499at7147,Undirected,1
36877at7147,46086at7147,Undirected,4
36877at7147,30343at7147,Undirected,2
36877at7147,6656at7147,Undirected,1
36877at7147,39086at7147,Undirected,3
36877at7147,7218at7147,Undirected,1
36877at7147,40525at7147,Undirected,43
36877at7147,33993at7147,Undirected,1
36877at7147,33458at7147,Undirected,3
36877at7147,9569at7147,Undirected,29
36877at7147,29644at7147,Undirected,2
36877at7147,42226at7147,Undirected,41
64595at7147,71161at7147,Undirected,54
64595at7147,46181at7147,Undirected,4
64595at7147,42337at7147,Undirected,1
64595at7147,74827at7147,Undirected,2
64595at7147,13201at7147,Undirected,2
64595at7147,19060at7147,Undirected,12
64595at7147,37851at7147,Undirected,72
64595at7147,19591at7147,Undirected,1
64595at7147,29440at7147,Undirected,1
64595at7147,39795at7147,Undirected,1
64595at7147,74939at7147,Undirected,4
64595at7147,19959at7147,Undirected,1
64595at7147,61593at7147,Undirected,39
64595at7147,8225at7147,Undirected,4
35396at7147,43242at7147,Undirected,1
35396at7147,64824at7147,Undirected,1
35396at7147,1712at7147,Undirected,1
35396at7147,65583at7147,Undirected,1
35396at7147,9792at7147,Undirected,3
35396at7147,12434at7147,Undirected,5
35396at7147,40100at7147,Undirected,1
35396at7147,71852at7147,Undirected,1
35396at7147,10036at7147,Undirected,3
35396at7147,17094at7147,Undirected,8
35396at7147,9747at7147,Undirected,1
35396at7147,57771at7147,Undirected,1
35396at7147,4270at7147,Undirected,2
35396at7147,35803at7147,Undirected,4
35396at7147,26387at7147,Undirected,1
35396at7147,6804at7147,Undirected,12
35396at7147,63901at7147,Undirected,1
35396at7147,25649at7147,Undirected,9
35396at7147,36428at7147,Undirected,80
35396at7147,65163at7147,Undirected,1
35396at7147,65219at7147,Undirected,1
35396at7147,11599at7147,Undirected,2
35396at7147,2257at7147,Undirected,5
35396at7147,65345at7147,Undirected,1
35396at7147,56815at7147,Undirected,22
35396at7147,55435at7147,Undirected,4
35396at7147,7171at7147,Undirected,1
35396at7147,9679at7147,Undirected,1
19391at7147,15650at7147,Undirected,1
19391at7147,14276at7147,Undirected,5
19391at7147,10627at7147,Undirected,63
19391at7147,23356at7147,Undirected,4
19391at7147,56188at7147,Undirected,5
19391at7147,65345at7147,Undirected,1
19391at7147,8971at7147,Undirected,1
19391at7147,39367at7147,Undirected,1
19391at7147,19571at7147,Undirected,88
19391at7147,25168at7147,Undirected,3
19391at7147,10126at7147,Undirected,5
19391at7147,7661at7147,Undirected,1
19391at7147,66519at7147,Undirected,1
19391at7147,23968at7147,Undirected,17
15218at7147,30655at7147,Undirected,1
15218at7147,33641at7147,Undirected,93
15218at7147,19943at7147,Undirected,92
27388at7147,2889at7147,Undirected,1
27388at7147,30068at7147,Undirected,90
27388at7147,38944at7147,Undirected,18
27388at7147,23803at7147,Undirected,1
27388at7147,45354at7147,Undirected,2
27388at7147,36621at7147,Undirected,1
27388at7147,18686at7147,Undirected,6
27388at7147,47977at7147,Undirected,4
27388at7147,26748at7147,Undirected,1
27388at7147,30930at7147,Undirected,57
27388at7147,27070at7147,Undirected,1
9792at7147,9566at7147,Undirected,1
9792at7147,37678at7147,Undirected,81
9792at7147,61798at7147,Undirected,1
9792at7147,28210at7147,Undirected,39
9792at7147,2752at7147,Undirected,1
9792at7147,969at7147,Undirected,1
9792at7147,2656at7147,Undirected,1
9792at7147,64137at7147,Undirected,3
9792at7147,36428at7147,Undirected,5
9792at7147,74419at7147,Undirected,1
9792at7147,22554at7147,Undirected,5
9792at7147,42599at7147,Undirected,3
9792at7147,21101at7147,Undirected,1
9792at7147,23564at7147,Undirected,9
9792at7147,12697at7147,Undirected,27
9792at7147,49558at7147,Undirected,4
9792at7147,65634at7147,Undirected,1
9792at7147,35396at7147,Undirected,3
9792at7147,24955at7147,Undirected,1
9792at7147,51339at7147,Undirected,1
9792at7147,47578at7147,Undirected,2
9792at7147,55297at7147,Undirected,1
9792at7147,53200at7147,Undirected,1
9792at7147,65247at7147,Undirected,1
4497at7147,64101at7147,Undirected,55
4497at7147,29268at7147,Undirected,1
4497at7147,1738at7147,Undirected,1
4497at7147,57525at7147,Undirected,32
4497at7147,35225at7147,Undirected,3
4497at7147,17669at7147,Undirected,1
4497at7147,6097at7147,Undirected,87
7642at7147,73932at7147,Undirected,4
7642at7147,14119at7147,Undirected,73
7642at7147,36427at7147,Undirected,2
7642at7147,2048at7147,Undirected,2
7642at7147,46219at7147,Undirected,77
7642at7147,68467at7147,Undirected,1
7642at7147,50978at7147,Undirected,5
7642at7147,5504at7147,Undirected,1
7642at7147,47126at7147,Undirected,1
7642at7147,50746at7147,Undirected,2
63439at7147,61958at7147,Undirected,97
63439at7147,63305at7147,Undirected,2
63439at7147,2598at7147,Undirected,3
63439at7147,16294at7147,Undirected,12
63439at7147,40874at7147,Undirected,84
8286at7147,11394at7147,Undirected,3
8286at7147,19601at7147,Undirected,1
8286at7147,35217at7147,Undirected,15
8286at7147,7120at7147,Undirected,80
8286at7147,16069at7147,Undirected,27
8286at7147,14801at7147,Undirected,3
8286at7147,56061at7147,Undirected,20
8286at7147,29073at7147,Undirected,1
8286at7147,66084at7147,Undirected,1
8286at7147,70365at7147,Undirected,1
8286at7147,54648at7147,Undirected,5
8286at7147,17815at7147,Undirected,1
8286at7147,16321at7147,Undirected,1
8286at7147,40820at7147,Undirected,3
169at7147,74461at7147,Undirected,12
169at7147,34692at7147,Undirected,2
169at7147,29994at7147,Undirected,1
169at7147,13275at7147,Undirected,67
169at7147,14184at7147,Undirected,82
169at7147,17067at7147,Undirected,1
169at7147,22678at7147,Undirected,1
169at7147,36818at7147,Undirected,1
169at7147,2306at7147,Undirected,1
169at7147,49981at7147,Undirected,2
169at7147,44599at7147,Undirected,20
169at7147,8543at7147,Undirected,12
45343at7147,6287at7147,Undirected,1
45343at7147,15769at7147,Undirected,2
45343at7147,208at7147,Undirected,83
45343at7147,16925at7147,Undirected,1
45343at7147,16005at7147,Undirected,1
45343at7147,26110at7147,Undirected,1
45343at7147,68763at7147,Undirected,8
45343at7147,30324at7147,Undirected,1
45343at7147,6006at7147,Undirected,1
45343at7147,15697at7147,Undirected,1
45343at7147,33983at7147,Undirected,1
45343at7147,33250at7147,Undirected,1
45343at7147,31414at7147,Undirected,1
45343at7147,36702at7147,Undirected,1
