species,genome_size,contig_name,contig_rank,contig_size,contig_prop,contig_cumsum,contig_cumsum_prop
D.truncata,167897087,VNJQ01003455.1,1,3137,1.86841e-05,161234328,0.960316
D.truncata,167897087,VNJQ01003244.1,1,3134,1.86662e-05,161237462,0.960335
D.truncata,167897087,VNJQ01006877.1,1,3133,1.86602e-05,161240595,0.960354
D.truncata,167897087,VNJQ01005075.1,1,3132,1.86543e-05,161243727,0.960372
D.truncata,167897087,VNJQ01003153.1,1,3132,1.86543e-05,161246859,0.960391
D.truncata,167897087,VNJQ01007913.1,1,3131,1.86483e-05,161249990,0.96041
D.truncata,167897087,VNJQ01005853.1,1,3131,1.86483e-05,161253121,0.960428
D.truncata,167897087,VNJQ01000824.1,1,3131,1.86483e-05,161256252,0.960447
D.truncata,167897087,VNJQ01001521.1,1,3130,1.86424e-05,161259382,0.960466
D.truncata,167897087,VNJQ01006777.1,1,3129,1.86364e-05,161262511,0.960484
D.truncata,167897087,VNJQ01003972.1,1,3129,1.86364e-05,161265640,0.960503
D.truncata,167897087,VNJQ01003178.1,1,3129,1.86364e-05,161268769,0.960522
D.truncata,167897087,VNJQ01001401.1,1,3129,1.86364e-05,161271898,0.96054
D.truncata,167897087,VNJQ01004390.1,1,3128,1.86305e-05,161275026,0.960559
D.truncata,167897087,VNJQ01001488.1,1,3127,1.86245e-05,161278153,0.960577
D.truncata,167897087,VNJQ01003150.1,1,3126,1.86185e-05,161281279,0.960596
D.truncata,167897087,VNJQ01000786.1,1,3126,1.86185e-05,161284405,0.960615
D.truncata,167897087,VNJQ01007667.1,1,3125,1.86126e-05,161287530,0.960633
D.truncata,167897087,VNJQ01005376.1,1,3125,1.86126e-05,161290655,0.960652
D.truncata,167897087,VNJQ01003962.1,1,3124,1.86066e-05,161293779,0.960671
D.truncata,167897087,VNJQ01002654.1,1,3124,1.86066e-05,161296903,0.960689
D.truncata,167897087,VNJQ01002140.1,1,3122,1.85947e-05,161300025,0.960708
D.truncata,167897087,VNJQ01000900.1,1,3122,1.85947e-05,161303147,0.960726
D.truncata,167897087,VNJQ01000535.1,1,3121,1.85888e-05,161306268,0.960745
D.truncata,167897087,VNJQ01001098.1,1,3119,1.85769e-05,161309387,0.960763
D.truncata,167897087,VNJQ01004812.1,1,3117,1.85649e-05,161312504,0.960782
D.truncata,167897087,VNJQ01002154.1,1,3117,1.85649e-05,161315621,0.960801
D.truncata,167897087,VNJQ01002012.1,1,3117,1.85649e-05,161318738,0.960819
D.truncata,167897087,VNJQ01002274.1,1,3115,1.8553e-05,161321853,0.960838
D.truncata,167897087,VNJQ01000969.1,1,3114,1.85471e-05,161324967,0.960856
D.truncata,167897087,VNJQ01000517.1,1,3114,1.85471e-05,161328081,0.960875
D.truncata,167897087,VNJQ01007959.1,1,3113,1.85411e-05,161331194,0.960893
D.truncata,167897087,VNJQ01000086.1,1,3109,1.85173e-05,161334303,0.960912
D.truncata,167897087,VNJQ01005724.1,1,3107,1.85054e-05,161337410,0.96093
D.truncata,167897087,VNJQ01000506.1,1,3105,1.84935e-05,161340515,0.960949
D.truncata,167897087,VNJQ01005279.1,1,3104,1.84875e-05,161343619,0.960967
D.truncata,167897087,VNJQ01000814.1,1,3104,1.84875e-05,161346723,0.960986
D.truncata,167897087,VNJQ01004972.1,1,3103,1.84816e-05,161349826,0.961004
D.truncata,167897087,VNJQ01004386.1,1,3103,1.84816e-05,161352929,0.961023
D.truncata,167897087,VNJQ01003142.1,1,3103,1.84816e-05,161356032,0.961041
D.truncata,167897087,VNJQ01002061.1,1,3103,1.84816e-05,161359135,0.96106
D.truncata,167897087,VNJQ01008145.1,1,3101,1.84696e-05,161362236,0.961078
D.truncata,167897087,VNJQ01002785.1,1,3101,1.84696e-05,161365337,0.961097
D.truncata,167897087,VNJQ01003318.1,1,3100,1.84637e-05,161368437,0.961115
D.truncata,167897087,VNJQ01003222.1,1,3100,1.84637e-05,161371537,0.961134
D.truncata,167897087,VNJQ01000834.1,1,3099,1.84577e-05,161374636,0.961152
D.truncata,167897087,VNJQ01004091.1,1,3098,1.84518e-05,161377734,0.961171
D.truncata,167897087,VNJQ01002974.1,1,3098,1.84518e-05,161380832,0.961189
D.truncata,167897087,VNJQ01006150.1,1,3096,1.84399e-05,161383928,0.961207
D.truncata,167897087,VNJQ01005926.1,1,3095,1.84339e-05,161387023,0.961226
D.truncata,167897087,VNJQ01002412.1,1,3094,1.8428e-05,161390117,0.961244
D.truncata,167897087,VNJQ01005592.1,1,3093,1.8422e-05,161393210,0.961263
D.truncata,167897087,VNJQ01001369.1,1,3092,1.8416e-05,161396302,0.961281
D.truncata,167897087,VNJQ01002604.1,1,3091,1.84101e-05,161399393,0.9613
D.truncata,167897087,VNJQ01006527.1,1,3090,1.84041e-05,161402483,0.961318
D.truncata,167897087,VNJQ01007259.1,1,3087,1.83863e-05,161405570,0.961336
D.truncata,167897087,VNJQ01006782.1,1,3087,1.83863e-05,161408657,0.961355
D.truncata,167897087,VNJQ01005146.1,1,3087,1.83863e-05,161411744,0.961373
D.truncata,167897087,VNJQ01002724.1,1,3086,1.83803e-05,161414830,0.961391
D.truncata,167897087,VNJQ01002336.1,1,3086,1.83803e-05,161417916,0.96141
D.truncata,167897087,VNJQ01007657.1,1,3084,1.83684e-05,161421000,0.961428
D.truncata,167897087,VNJQ01007077.1,1,3084,1.83684e-05,161424084,0.961447
D.truncata,167897087,VNJQ01005570.1,1,3084,1.83684e-05,161427168,0.961465
D.truncata,167897087,VNJQ01002193.1,1,3084,1.83684e-05,161430252,0.961483
D.truncata,167897087,VNJQ01004055.1,1,3081,1.83505e-05,161433333,0.961502
D.truncata,167897087,VNJQ01003990.1,1,3080,1.83446e-05,161436413,0.96152
D.truncata,167897087,VNJQ01006093.1,1,3079,1.83386e-05,161439492,0.961538
D.truncata,167897087,VNJQ01005714.1,1,3078,1.83327e-05,161442570,0.961557
D.truncata,167897087,VNJQ01007006.1,1,3077,1.83267e-05,161445647,0.961575
D.truncata,167897087,VNJQ01004366.1,1,3077,1.83267e-05,161448724,0.961593
D.truncata,167897087,VNJQ01002221.1,1,3076,1.83207e-05,161451800,0.961612
D.truncata,167897087,VNJQ01006987.1,1,3073,1.83029e-05,161454873,0.96163
D.truncata,167897087,VNJQ01006489.1,1,3073,1.83029e-05,161457946,0.961648
D.truncata,167897087,VNJQ01005444.1,1,3072,1.82969e-05,161461018,0.961667
D.truncata,167897087,VNJQ01007992.1,1,3071,1.8291e-05,161464089,0.961685
D.truncata,167897087,VNJQ01003803.1,1,3070,1.8285e-05,161467159,0.961703
D.truncata,167897087,VNJQ01003679.1,1,3065,1.82552e-05,161470224,0.961721
D.truncata,167897087,VNJQ01005919.1,1,3063,1.82433e-05,161473287,0.96174
D.truncata,167897087,VNJQ01001705.1,1,3063,1.82433e-05,161476350,0.961758
D.truncata,167897087,VNJQ01007170.1,1,3061,1.82314e-05,161479411,0.961776
D.truncata,167897087,VNJQ01006683.1,1,3060,1.82255e-05,161482471,0.961794
D.truncata,167897087,VNJQ01007676.1,1,3059,1.82195e-05,161485530,0.961813
D.truncata,167897087,VNJQ01006422.1,1,3057,1.82076e-05,161488587,0.961831
D.truncata,167897087,VNJQ01000002.1,1,3057,1.82076e-05,161491644,0.961849
D.truncata,167897087,VNJQ01005155.1,1,3056,1.82016e-05,161494700,0.961867
D.truncata,167897087,VNJQ01003671.1,1,3055,1.81957e-05,161497755,0.961885
D.truncata,167897087,VNJQ01007450.1,1,3054,1.81897e-05,161500809,0.961904
D.truncata,167897087,VNJQ01007547.1,1,3052,1.81778e-05,161503861,0.961922
D.truncata,167897087,VNJQ01007029.1,1,3050,1.81659e-05,161506911,0.96194
D.truncata,167897087,VNJQ01006611.1,1,3050,1.81659e-05,161509961,0.961958
D.truncata,167897087,VNJQ01000992.1,1,3050,1.81659e-05,161513011,0.961976
D.truncata,167897087,VNJQ01003543.1,1,3049,1.81599e-05,161516060,0.961994
D.truncata,167897087,VNJQ01003079.1,1,3046,1.81421e-05,161519106,0.962013
D.truncata,167897087,VNJQ01007763.1,1,3044,1.81302e-05,161522150,0.962031
D.truncata,167897087,VNJQ01001202.1,1,3043,1.81242e-05,161525193,0.962049
D.truncata,167897087,VNJQ01007019.1,1,3042,1.81182e-05,161528235,0.962067
D.truncata,167897087,VNJQ01005841.1,1,3042,1.81182e-05,161531277,0.962085
D.truncata,167897087,VNJQ01005389.1,1,3042,1.81182e-05,161534319,0.962103
D.truncata,167897087,VNJQ01004473.1,1,3042,1.81182e-05,161537361,0.962121
D.truncata,167897087,VNJQ01002380.1,1,3042,1.81182e-05,161540403,0.962139
D.truncata,167897087,VNJQ01004186.1,1,3041,1.81123e-05,161543444,0.962158
D.truncata,167897087,VNJQ01002776.1,1,3041,1.81123e-05,161546485,0.962176
D.truncata,167897087,VNJQ01002910.1,1,3038,1.80944e-05,161549523,0.962194
D.truncata,167897087,VNJQ01001716.1,1,3038,1.80944e-05,161552561,0.962212
D.truncata,167897087,VNJQ01006230.1,1,3037,1.80885e-05,161555598,0.96223
D.truncata,167897087,VNJQ01001308.1,1,3035,1.80765e-05,161558633,0.962248
D.truncata,167897087,VNJQ01001185.1,1,3034,1.80706e-05,161561667,0.962266
D.truncata,167897087,VNJQ01003600.1,1,3033,1.80646e-05,161564700,0.962284
D.truncata,167897087,VNJQ01002835.1,1,3033,1.80646e-05,161567733,0.962302
D.truncata,167897087,VNJQ01003837.1,1,3032,1.80587e-05,161570765,0.96232
D.truncata,167897087,VNJQ01002783.1,1,3032,1.80587e-05,161573797,0.962338
D.truncata,167897087,VNJQ01002170.1,1,3031,1.80527e-05,161576828,0.962356
D.truncata,167897087,VNJQ01008207.1,1,3028,1.80349e-05,161579856,0.962374
D.truncata,167897087,VNJQ01007459.1,1,3027,1.80289e-05,161582883,0.962392
D.truncata,167897087,VNJQ01005363.1,1,3027,1.80289e-05,161585910,0.96241
D.truncata,167897087,VNJQ01002360.1,1,3025,1.8017e-05,161588935,0.962428
D.truncata,167897087,VNJQ01002207.1,1,3024,1.8011e-05,161591959,0.962446
D.truncata,167897087,VNJQ01004250.1,1,3023,1.80051e-05,161594982,0.962464
D.truncata,167897087,VNJQ01003981.1,1,3020,1.79872e-05,161598002,0.962482
D.truncata,167897087,VNJQ01003653.1,1,3019,1.79813e-05,161601021,0.9625
D.truncata,167897087,VNJQ01001299.1,1,3017,1.79693e-05,161604038,0.962518
D.truncata,167897087,VNJQ01000683.1,1,3017,1.79693e-05,161607055,0.962536
D.truncata,167897087,VNJQ01000133.1,1,3017,1.79693e-05,161610072,0.962554
D.truncata,167897087,VNJQ01003615.1,1,3015,1.79574e-05,161613087,0.962572
D.truncata,167897087,VNJQ01001190.1,1,3015,1.79574e-05,161616102,0.96259
D.truncata,167897087,VNJQ01005478.1,1,3014,1.79515e-05,161619116,0.962608
D.truncata,167897087,VNJQ01003466.1,1,3013,1.79455e-05,161622129,0.962626
D.truncata,167897087,VNJQ01002750.1,1,3013,1.79455e-05,161625142,0.962644
D.truncata,167897087,VNJQ01002747.1,1,3012,1.79396e-05,161628154,0.962662
D.truncata,167897087,VNJQ01001987.1,1,3010,1.79276e-05,161631164,0.96268
D.truncata,167897087,VNJQ01000519.1,1,3010,1.79276e-05,161634174,0.962698
D.truncata,167897087,VNJQ01000342.1,1,3010,1.79276e-05,161637184,0.962716
D.truncata,167897087,VNJQ01006710.1,1,3008,1.79157e-05,161640192,0.962734
D.truncata,167897087,VNJQ01002390.1,1,3005,1.78979e-05,161643197,0.962752
D.truncata,167897087,VNJQ01002316.1,1,3004,1.78919e-05,161646201,0.96277
D.truncata,167897087,VNJQ01001602.1,1,3004,1.78919e-05,161649205,0.962787
D.truncata,167897087,VNJQ01004991.1,1,3002,1.788e-05,161652207,0.962805
D.truncata,167897087,VNJQ01003533.1,1,3001,1.7874e-05,161655208,0.962823
D.truncata,167897087,VNJQ01000266.1,1,3000,1.78681e-05,161658208,0.962841
D.truncata,167897087,VNJQ01002986.1,1,2999,1.78621e-05,161661207,0.962859
D.truncata,167897087,VNJQ01007669.1,1,2996,1.78443e-05,161664203,0.962877
D.truncata,167897087,VNJQ01001912.1,1,2995,1.78383e-05,161667198,0.962895
D.truncata,167897087,VNJQ01006894.1,1,2993,1.78264e-05,161670191,0.962912
D.truncata,167897087,VNJQ01001623.1,1,2993,1.78264e-05,161673184,0.96293
D.truncata,167897087,VNJQ01006444.1,1,2992,1.78204e-05,161676176,0.962948
D.truncata,167897087,VNJQ01000852.1,1,2992,1.78204e-05,161679168,0.962966
D.truncata,167897087,VNJQ01005594.1,1,2991,1.78145e-05,161682159,0.962984
D.truncata,167897087,VNJQ01001564.1,1,2991,1.78145e-05,161685150,0.963002
D.truncata,167897087,VNJQ01000909.1,1,2990,1.78085e-05,161688140,0.963019
D.truncata,167897087,VNJQ01008180.1,1,2989,1.78026e-05,161691129,0.963037
D.truncata,167897087,VNJQ01006616.1,1,2989,1.78026e-05,161694118,0.963055
D.truncata,167897087,VNJQ01003614.1,1,2989,1.78026e-05,161697107,0.963073
D.truncata,167897087,VNJQ01001279.1,1,2989,1.78026e-05,161700096,0.963091
D.truncata,167897087,VNJQ01000833.1,1,2989,1.78026e-05,161703085,0.963108
D.truncata,167897087,VNJQ01004360.1,1,2987,1.77907e-05,161706072,0.963126
D.truncata,167897087,VNJQ01008065.1,1,2986,1.77847e-05,161709058,0.963144
D.truncata,167897087,VNJQ01003075.1,1,2986,1.77847e-05,161712044,0.963162
D.truncata,167897087,VNJQ01008152.1,1,2985,1.77787e-05,161715029,0.963179
D.truncata,167897087,VNJQ01000971.1,1,2985,1.77787e-05,161718014,0.963197
D.truncata,167897087,VNJQ01004318.1,1,2984,1.77728e-05,161720998,0.963215
D.truncata,167897087,VNJQ01004161.1,1,2984,1.77728e-05,161723982,0.963233
D.truncata,167897087,VNJQ01002460.1,1,2983,1.77668e-05,161726965,0.963251
D.truncata,167897087,VNJQ01002868.1,1,2981,1.77549e-05,161729946,0.963268
D.truncata,167897087,VNJQ01001515.1,1,2981,1.77549e-05,161732927,0.963286
D.truncata,167897087,VNJQ01000520.1,1,2980,1.7749e-05,161735907,0.963304
D.truncata,167897087,VNJQ01006470.1,1,2979,1.7743e-05,161738886,0.963322
D.truncata,167897087,VNJQ01006107.1,1,2979,1.7743e-05,161741865,0.963339
D.truncata,167897087,VNJQ01000410.1,1,2979,1.7743e-05,161744844,0.963357
D.truncata,167897087,VNJQ01006084.1,1,2978,1.77371e-05,161747822,0.963375
D.truncata,167897087,VNJQ01002782.1,1,2976,1.77251e-05,161750798,0.963393
D.truncata,167897087,VNJQ01002386.1,1,2975,1.77192e-05,161753773,0.96341
D.truncata,167897087,VNJQ01000237.1,1,2975,1.77192e-05,161756748,0.963428
D.truncata,167897087,VNJQ01001607.1,1,2974,1.77132e-05,161759722,0.963446
D.truncata,167897087,VNJQ01006074.1,1,2973,1.77073e-05,161762695,0.963463
D.truncata,167897087,VNJQ01000947.1,1,2973,1.77073e-05,161765668,0.963481
D.truncata,167897087,VNJQ01006959.1,1,2972,1.77013e-05,161768640,0.963499
D.truncata,167897087,VNJQ01001055.1,1,2972,1.77013e-05,161771612,0.963516
D.truncata,167897087,VNJQ01001034.1,1,2972,1.77013e-05,161774584,0.963534
D.truncata,167897087,VNJQ01007070.1,1,2971,1.76954e-05,161777555,0.963552
D.truncata,167897087,VNJQ01004699.1,1,2971,1.76954e-05,161780526,0.96357
D.truncata,167897087,VNJQ01002293.1,1,2969,1.76835e-05,161783495,0.963587
D.truncata,167897087,VNJQ01001513.1,1,2965,1.76596e-05,161786460,0.963605
D.truncata,167897087,VNJQ01000503.1,1,2965,1.76596e-05,161789425,0.963623
D.truncata,167897087,VNJQ01002158.1,1,2962,1.76418e-05,161792387,0.96364
D.truncata,167897087,VNJQ01003388.1,1,2961,1.76358e-05,161795348,0.963658
D.truncata,167897087,VNJQ01000138.1,1,2960,1.76298e-05,161798308,0.963675
D.truncata,167897087,VNJQ01006911.1,1,2959,1.76239e-05,161801267,0.963693
D.truncata,167897087,VNJQ01006585.1,1,2959,1.76239e-05,161804226,0.963711
D.truncata,167897087,VNJQ01000744.1,1,2959,1.76239e-05,161807185,0.963728
D.truncata,167897087,VNJQ01002909.1,1,2957,1.7612e-05,161810142,0.963746
D.truncata,167897087,VNJQ01000595.1,1,2955,1.76001e-05,161813097,0.963764
D.truncata,167897087,VNJQ01005762.1,1,2954,1.75941e-05,161816051,0.963781
D.truncata,167897087,VNJQ01006794.1,1,2953,1.75882e-05,161819004,0.963799
D.truncata,167897087,VNJQ01005089.1,1,2953,1.75882e-05,161821957,0.963816
D.truncata,167897087,VNJQ01003733.1,1,2953,1.75882e-05,161824910,0.963834
D.truncata,167897087,VNJQ01000903.1,1,2953,1.75882e-05,161827863,0.963852
D.truncata,167897087,VNJQ01000326.1,1,2953,1.75882e-05,161830816,0.963869
D.truncata,167897087,VNJQ01001969.1,1,2952,1.75822e-05,161833768,0.963887
D.truncata,167897087,VNJQ01006866.1,1,2949,1.75643e-05,161836717,0.963904
D.truncata,167897087,VNJQ01007909.1,1,2948,1.75584e-05,161839665,0.963922
D.truncata,167897087,VNJQ01002282.1,1,2948,1.75584e-05,161842613,0.963939
D.truncata,167897087,VNJQ01002335.1,1,2947,1.75524e-05,161845560,0.963957
D.truncata,167897087,VNJQ01003638.1,1,2946,1.75465e-05,161848506,0.963974
D.truncata,167897087,VNJQ01006075.1,1,2943,1.75286e-05,161851449,0.963992
D.truncata,167897087,VNJQ01003849.1,1,2943,1.75286e-05,161854392,0.96401
D.truncata,167897087,VNJQ01007195.1,1,2941,1.75167e-05,161857333,0.964027
D.truncata,167897087,VNJQ01007864.1,1,2940,1.75107e-05,161860273,0.964045
D.truncata,167897087,VNJQ01001681.1,1,2940,1.75107e-05,161863213,0.964062
D.truncata,167897087,VNJQ01001132.1,1,2939,1.75048e-05,161866152,0.96408
D.truncata,167897087,VNJQ01006506.1,1,2938,1.74988e-05,161869090,0.964097
D.truncata,167897087,VNJQ01006930.1,1,2936,1.74869e-05,161872026,0.964115
D.truncata,167897087,VNJQ01006250.1,1,2936,1.74869e-05,161874962,0.964132
D.truncata,167897087,VNJQ01005736.1,1,2936,1.74869e-05,161877898,0.96415
D.truncata,167897087,VNJQ01002331.1,1,2936,1.74869e-05,161880834,0.964167
D.truncata,167897087,VNJQ01001463.1,1,2935,1.74809e-05,161883769,0.964185
D.truncata,167897087,VNJQ01006095.1,1,2933,1.7469e-05,161886702,0.964202
D.truncata,167897087,VNJQ01004783.1,1,2933,1.7469e-05,161889635,0.964219
D.truncata,167897087,VNJQ01000434.1,1,2933,1.7469e-05,161892568,0.964237
D.truncata,167897087,VNJQ01007905.1,1,2929,1.74452e-05,161895497,0.964254
D.truncata,167897087,VNJQ01004099.1,1,2929,1.74452e-05,161898426,0.964272
D.truncata,167897087,VNJQ01000046.1,1,2928,1.74393e-05,161901354,0.964289
D.truncata,167897087,VNJQ01006684.1,1,2927,1.74333e-05,161904281,0.964307
D.truncata,167897087,VNJQ01005656.1,1,2927,1.74333e-05,161907208,0.964324
D.truncata,167897087,VNJQ01004865.1,1,2927,1.74333e-05,161910135,0.964342
D.truncata,167897087,VNJQ01002764.1,1,2927,1.74333e-05,161913062,0.964359
D.truncata,167897087,VNJQ01000424.1,1,2927,1.74333e-05,161915989,0.964376
D.truncata,167897087,VNJQ01005754.1,1,2926,1.74273e-05,161918915,0.964394
D.truncata,167897087,VNJQ01006423.1,1,2925,1.74214e-05,161921840,0.964411
D.truncata,167897087,VNJQ01003486.1,1,2924,1.74154e-05,161924764,0.964429
D.truncata,167897087,VNJQ01003123.1,1,2924,1.74154e-05,161927688,0.964446
D.truncata,167897087,VNJQ01007831.1,1,2923,1.74095e-05,161930611,0.964463
D.truncata,167897087,VNJQ01008141.1,1,2922,1.74035e-05,161933533,0.964481
D.truncata,167897087,VNJQ01004907.1,1,2921,1.73976e-05,161936454,0.964498
D.truncata,167897087,VNJQ01002283.1,1,2919,1.73857e-05,161939373,0.964516
D.truncata,167897087,VNJQ01001991.1,1,2919,1.73857e-05,161942292,0.964533
D.truncata,167897087,VNJQ01005369.1,1,2917,1.73737e-05,161945209,0.96455
D.truncata,167897087,VNJQ01007503.1,1,2916,1.73678e-05,161948125,0.964568
D.truncata,167897087,VNJQ01006205.1,1,2916,1.73678e-05,161951041,0.964585
D.truncata,167897087,VNJQ01001048.1,1,2916,1.73678e-05,161953957,0.964603
D.truncata,167897087,VNJQ01008186.1,1,2915,1.73618e-05,161956872,0.96462
D.truncata,167897087,VNJQ01007054.1,1,2915,1.73618e-05,161959787,0.964637
D.truncata,167897087,VNJQ01005437.1,1,2913,1.73499e-05,161962700,0.964655
D.truncata,167897087,VNJQ01003171.1,1,2913,1.73499e-05,161965613,0.964672
D.truncata,167897087,VNJQ01007908.1,1,2912,1.7344e-05,161968525,0.964689
D.truncata,167897087,VNJQ01006619.1,1,2912,1.7344e-05,161971437,0.964707
D.truncata,167897087,VNJQ01001423.1,1,2911,1.7338e-05,161974348,0.964724
D.truncata,167897087,VNJQ01001476.1,1,2909,1.73261e-05,161977257,0.964741
D.truncata,167897087,VNJQ01005092.1,1,2908,1.73201e-05,161980165,0.964759
D.truncata,167897087,VNJQ01001915.1,1,2908,1.73201e-05,161983073,0.964776
D.truncata,167897087,VNJQ01004304.1,1,2907,1.73142e-05,161985980,0.964793
D.truncata,167897087,VNJQ01003500.1,1,2905,1.73023e-05,161988885,0.964811
D.truncata,167897087,VNJQ01000435.1,1,2905,1.73023e-05,161991790,0.964828
D.truncata,167897087,VNJQ01004941.1,1,2904,1.72963e-05,161994694,0.964845
D.truncata,167897087,VNJQ01000318.1,1,2904,1.72963e-05,161997598,0.964862
D.truncata,167897087,VNJQ01001293.1,1,2901,1.72784e-05,162000499,0.96488
D.truncata,167897087,VNJQ01002940.1,1,2900,1.72725e-05,162003399,0.964897
D.truncata,167897087,VNJQ01000924.1,1,2900,1.72725e-05,162006299,0.964914
D.truncata,167897087,VNJQ01004738.1,1,2899,1.72665e-05,162009198,0.964932
D.truncata,167897087,VNJQ01002206.1,1,2899,1.72665e-05,162012097,0.964949
D.truncata,167897087,VNJQ01007742.1,1,2897,1.72546e-05,162014994,0.964966
D.truncata,167897087,VNJQ01000817.1,1,2896,1.72487e-05,162017890,0.964983
D.truncata,167897087,VNJQ01005540.1,1,2895,1.72427e-05,162020785,0.965001
D.truncata,167897087,VNJQ01007618.1,1,2893,1.72308e-05,162023678,0.965018
D.truncata,167897087,VNJQ01004871.1,1,2893,1.72308e-05,162026571,0.965035
D.truncata,167897087,VNJQ01007173.1,1,2892,1.72248e-05,162029463,0.965052
D.truncata,167897087,VNJQ01006620.1,1,2889,1.7207e-05,162032352,0.965069
D.truncata,167897087,VNJQ01005255.1,1,2889,1.7207e-05,162035241,0.965087
D.truncata,167897087,VNJQ01003723.1,1,2889,1.7207e-05,162038130,0.965104
D.truncata,167897087,VNJQ01000524.1,1,2889,1.7207e-05,162041019,0.965121
D.truncata,167897087,VNJQ01006776.1,1,2888,1.7201e-05,162043907,0.965138
D.truncata,167897087,VNJQ01004202.1,1,2888,1.7201e-05,162046795,0.965155
D.truncata,167897087,VNJQ01003059.1,1,2888,1.7201e-05,162049683,0.965173
D.truncata,167897087,VNJQ01001527.1,1,2888,1.7201e-05,162052571,0.96519
D.truncata,167897087,VNJQ01005649.1,1,2884,1.71772e-05,162055455,0.965207
D.truncata,167897087,VNJQ01006722.1,1,2883,1.71712e-05,162058338,0.965224
D.truncata,167897087,VNJQ01005591.1,1,2882,1.71653e-05,162061220,0.965241
D.truncata,167897087,VNJQ01002321.1,1,2882,1.71653e-05,162064102,0.965259
D.truncata,167897087,VNJQ01000916.1,1,2882,1.71653e-05,162066984,0.965276
D.truncata,167897087,VNJQ01007951.1,1,2881,1.71593e-05,162069865,0.965293
D.truncata,167897087,VNJQ01007297.1,1,2880,1.71534e-05,162072745,0.96531
D.truncata,167897087,VNJQ01006445.1,1,2877,1.71355e-05,162075622,0.965327
D.truncata,167897087,VNJQ01000800.1,1,2877,1.71355e-05,162078499,0.965344
D.truncata,167897087,VNJQ01000162.1,1,2877,1.71355e-05,162081376,0.965361
D.truncata,167897087,VNJQ01005093.1,1,2876,1.71295e-05,162084252,0.965379
D.truncata,167897087,VNJQ01001361.1,1,2876,1.71295e-05,162087128,0.965396
D.truncata,167897087,VNJQ01001090.1,1,2876,1.71295e-05,162090004,0.965413
D.truncata,167897087,VNJQ01000027.1,1,2875,1.71236e-05,162092879,0.96543
